,antecedent,consequent,confidence,lift
473,"['22727', '22193']",['22728'],0.625,11.160714285714285
474,"['POST', '21976']",['21212'],0.625,9.469696969696969
475,"['22628', '22329']",['POST'],0.5555555555555556,1.348435814455232
476,['23290'],"['22630', '23291']",0.5454545454545454,45.45454545454545
477,"['23290', '22630']",['23291'],0.8571428571428571,35.71428571428571
478,"['22846', '22847']",['POST'],0.6,1.4563106796116505
479,['22329'],"['POST', '22326']",0.625,6.944444444444445
480,"['22329', 'POST']",['22326'],0.9090909090909091,6.587615283267456
481,"['22727', '22193']",['22192'],0.75,25.0
482,"['20677', '20676']",['21242'],0.5454545454545454,20.97902097902098
483,"['20725', '20728']",['22326'],0.625,4.528985507246376
484,"['22467', '22728']",['22730'],0.7142857142857143,25.510204081632654
485,"['22624', '22847']",['POST'],0.6666666666666666,1.6181229773462784
486,"['22727', 'POST']",['22728'],0.6666666666666666,11.904761904761903
487,"['23008', '22554']",['23007'],0.7142857142857143,25.510204081632654
488,"['22628', 'POST']",['22328'],0.6,8.571428571428571
489,['23290'],"['23289', '23292']",0.6363636363636364,45.45454545454545
490,"['23290', '23289']",['23292'],1.0,38.46153846153846
491,"['22727', '22730']",['22728'],0.8181818181818182,14.61038961038961
492,"['22544', '22547']",['22539'],0.8333333333333334,29.761904761904763
493,['21239'],"['20677', '20675']",0.75,41.66666666666667
494,"['21239', '20677']",['20675'],0.8571428571428571,32.967032967032964
495,"['22659', '22326']",['22629'],0.8333333333333334,8.503401360544217
496,"['22630', '22631']",['POST'],0.5,1.2135922330097089
497,"['21121', '21124']",['21212'],0.8333333333333334,12.626262626262626
498,"['22556', '22544']",['22540'],1.0,45.45454545454546
499,"['22467', '22554']",['22551'],1.0,11.904761904761903
500,"['20676', '21242']",['POST'],0.5555555555555556,1.348435814455232
501,"['20750', '20749']",['22328'],0.5,7.142857142857142
502,"['22630', '21731']",['22629'],1.0,10.204081632653061
503,"['22555', '22631']",['22551'],0.875,10.416666666666666
504,"['20750', '20749']",['POST'],0.7,1.6990291262135921
505,['23289'],"['22630', '23291']",0.6666666666666666,55.55555555555555
506,"['23289', '22630']",['23291'],1.0,41.666666666666664
507,['22661'],"['22630', '22326']",0.5454545454545454,11.363636363636363
508,"['22661', '22630']",['22326'],1.0,7.246376811594202
509,"['22352', '22326']",['22328'],0.7142857142857143,10.204081632653061
510,"['20719', 'POST']",['20724'],0.5,11.904761904761903
511,"['22555', '22326']",['22328'],0.6923076923076923,9.890109890109889
512,['23050'],"['23052', '23053']",0.8333333333333334,69.44444444444444
513,"['23052', '23050']",['23053'],0.8333333333333334,69.44444444444444
514,['23167'],"['23165', '23166']",0.7,43.74999999999999
515,"['23167', '23165']",['23166'],1.0,45.45454545454546
516,"['23290', '23289']",['22629'],0.7142857142857143,7.288629737609329
517,"['22630', '22423']",['22629'],0.5555555555555556,5.668934240362812
518,"['22555', '22631']",['POST'],0.625,1.516990291262136
519,"['20676', 'POST']",['20675'],0.5,19.23076923076923
520,['21987'],"['21988', 'POST']",0.5454545454545454,45.45454545454545
521,"['21987', '21988']",['POST'],0.6666666666666666,1.6181229773462784
522,['23175'],"['23173', '23174']",0.5454545454545454,38.96103896103896
523,"['23175', '23173']",['23174'],0.8571428571428571,35.71428571428571
524,"['22727', '23245']",['22423'],0.7142857142857143,5.4945054945054945
525,"['20750', '22630']",['POST'],1.0,2.4271844660194177
526,"['22556', '22326']",['22328'],0.6363636363636364,9.09090909090909
527,['23296'],"['23294', '23293']",0.5,50.0
528,"['23296', '23294']",['23293'],0.8333333333333334,26.041666666666668
529,"['22551', '22326']",['22328'],0.6,8.571428571428571
530,"['23254', 'POST']",['22629'],0.5,5.1020408163265305
531,['23390'],"['23388', '23389']",0.5,31.25
532,"['23390', '23388']",['23389'],0.8333333333333334,27.77777777777778
533,"['22720', '23167']",['23165'],1.0,50.0
534,"['20728', 'POST']",['22326'],0.8571428571428571,6.211180124223602
535,['23290'],"['23292', '23291']",0.6363636363636364,35.35353535353536
536,"['23290', '23292']",['23291'],0.7777777777777778,32.407407407407405
537,"['20749', 'POST']",['22328'],0.5,7.142857142857142
538,"['23290', '22630']",['22629'],0.7142857142857143,7.288629737609329
539,"['22192', '22727']",['22728'],0.7142857142857143,12.755102040816327
540,"['22727', '22729']",['22730'],0.5,17.857142857142858
541,"['21975', '21976']",['22417'],1.0,21.73913043478261
542,"['20725', '22326']",['22629'],0.5833333333333334,5.9523809523809526
543,"['22382', '22326']",['22629'],0.5,5.1020408163265305
544,"['84991', '21213']",['21212'],0.8333333333333334,12.626262626262626
545,"['21975', 'POST']",['22417'],0.6,13.043478260869565
546,"['POST', '23199']",['22328'],0.8571428571428571,12.244897959183671
547,"['21121', '21213']",['21212'],1.0,15.15151515151515
548,"['22630', '22554']",['22551'],0.5555555555555556,6.613756613756614
549,"['22556', 'POST']",['22551'],0.7692307692307693,9.157509157509157
550,"['23256', '23254']",['POST'],0.5294117647058824,1.2849800114220447
551,"['21094', 'POST']",['21086'],0.9090909090909091,18.939393939393938
552,"['22556', '22544']",['22551'],0.7142857142857143,8.503401360544217
553,['23289'],"['22326', '23291']",0.5555555555555556,55.55555555555556
554,"['23289', '22326']",['23291'],1.0,41.666666666666664
555,"['20728', 'POST']",['20726'],0.7142857142857143,13.736263736263737
556,['21243'],"['21242', '21244']",0.6,33.333333333333336
557,"['21243', '21242']",['21244'],1.0,45.45454545454546
558,"['22630', '22659']",['22629'],0.7142857142857143,7.288629737609329
559,"['20725', 'POST']",['20726'],0.5,9.615384615384615
560,"['22630', '22382']",['22629'],0.8571428571428571,8.746355685131194
561,"['20725', '22630']",['22629'],1.0,10.204081632653061
562,"['20725', 'POST']",['22326'],0.5,3.623188405797101
563,"['22624', '22627']",['POST'],0.5,1.2135922330097089
564,"['21242', '21244']",['POST'],0.5555555555555556,1.348435814455232
565,"['22382', '22326']",['20726'],0.7,13.461538461538462
566,"['22544', '22540']",['22551'],0.6,7.142857142857142
567,"['22630', '20725']",['22326'],0.8333333333333334,6.038647342995169
568,['22697'],"['22698', '22423']",0.5,27.77777777777778
569,"['22697', '22698']",['22423'],0.7,5.384615384615384
570,"['23254', '22630']",['22629'],1.0,10.204081632653061
571,"['23256', '22630']",['22629'],1.0,10.204081632653061
572,['22698'],"['22699', '22423']",0.5333333333333333,19.047619047619047
573,"['22699', '22698']",['22423'],0.8,6.153846153846154
574,"['22630', '23084']",['22326'],0.8571428571428571,6.211180124223602
575,"['22555', 'POST']",['22554'],0.6153846153846154,8.547008547008549
576,['23290'],"['23289', '22630']",0.5454545454545454,45.45454545454545
577,"['23290', '22630']",['23289'],0.8571428571428571,47.61904761904762
578,"['47590B', 'POST']",['47590A'],1.0,27.77777777777778
579,"['22555', 'POST']",['22551'],0.6153846153846154,7.326007326007326
580,"['22727', '21731']",['22728'],0.8333333333333334,14.880952380952381
581,"['22846', '22624']",['POST'],0.8333333333333334,2.022653721682848
582,"['22556', '22553']",['22554'],1.0,13.88888888888889
583,"['22382', '22326']",['22328'],0.6,8.571428571428571
584,"['20725', '22326']",['22328'],0.5833333333333334,8.333333333333334
585,"['20725', '22384']",['22326'],0.6,4.3478260869565215
586,['23289'],"['23291', '22629']",0.5555555555555556,55.55555555555556
587,"['23289', '22629']",['23291'],1.0,41.666666666666664
588,"['22727', '22725']",['22728'],0.5714285714285714,10.204081632653061
589,"['22727', '22729']","['22726', '22725']",0.5,17.857142857142858
590,"['22727', '22726', '22729']",['22725'],0.625,18.38235294117647
591,['22271'],"['22274', '22273', '22749']",0.7142857142857143,71.42857142857143
592,"['22274', '22271']","['22273', '22749']",1.0,83.33333333333333
593,"['22274', '22273', '22271']",['22749'],1.0,71.42857142857143
594,"['22630', '22328']","['22326', '22629']",0.8181818181818182,15.734265734265737
595,"['22630', '22326', '22328']",['22629'],0.9,9.183673469387754
596,"['22556', 'POST', '22551']",['22629'],0.5,5.1020408163265305
597,"['21731', 'POST', '22326']",['23084'],0.5,8.333333333333334
598,"['22556', 'POST', '22551']",['22554'],0.5,6.944444444444445
599,"['22630', 'POST', '22328']",['22629'],0.8181818181818182,8.348794063079778
600,['23289'],"['23292', '23291', '22629']",0.5555555555555556,55.55555555555556
601,"['23289', '22629']","['23292', '23291']",1.0,55.55555555555556
602,"['23289', '23292', '22629']",['23291'],1.0,41.666666666666664
603,"['22556', 'POST', '22326']",['22328'],0.8333333333333334,11.904761904761903
604,"['22551', '22539']","['22544', '22540']",0.8333333333333334,41.666666666666664
605,"['22544', '22551', '22539']",['22540'],0.8333333333333334,37.87878787878788
606,['21239'],"['20677', '20676', '20675']",0.625,39.0625
607,"['21239', '20677']","['20676', '20675']",0.7142857142857143,29.761904761904763
608,"['21239', '20676', '20677']",['20675'],1.0,38.46153846153846
609,"['22556', '22554', '22326']",['22328'],0.625,8.928571428571427
610,"['20725', '22326', '22629']",['22631'],0.7142857142857143,11.904761904761905
611,"['21121', '21213']","['21212', '21122']",1.0,71.42857142857143
612,"['21121', '21122', '21213']",['21212'],1.0,15.15151515151515
613,"['22630', 'POST', '22551']",['22629'],0.8571428571428571,8.746355685131194
614,"['22727', '22726', '22728']",['22725'],0.5,14.705882352941176
615,"['22556', '22630']","['POST', '22629']",0.5,8.620689655172413
616,"['22556', '22630', 'POST']",['22629'],0.8333333333333334,8.503401360544217
617,"['22555', '22551', '22328']",['22326'],1.0,7.246376811594202
618,"['23290', '22630']","['23292', '22629']",0.7142857142857143,59.523809523809526
619,"['23290', '22630', '22629']",['23292'],1.0,38.46153846153846
620,"['22625', '22192', '22624']",['22627'],0.8333333333333334,29.761904761904763
621,"['22556', '22630']","['22551', '22629']",0.7,29.166666666666664
622,"['22556', '22630', '22551']",['22629'],0.7777777777777778,7.936507936507937
623,"['23292', '22630', '22629']",['23291'],1.0,41.666666666666664
624,"['23254', 'POST']","['23256', '22629']",0.5,27.77777777777778
625,"['23254', 'POST', '22629']",['23256'],1.0,18.51851851851852
626,"['20750', 'POST', '22328']",['20749'],0.625,22.32142857142857
627,"['22556', '22551', '22328']",['22326'],1.0,7.246376811594202
628,"['22555', 'POST', '22326']",['22551'],0.5555555555555556,6.613756613756614
629,['23289'],"['23290', '23292', '22629']",0.5555555555555556,55.55555555555556
630,"['23289', '23290']","['23292', '22629']",0.7142857142857143,59.523809523809526
631,"['23289', '23290', '22629']",['23292'],1.0,38.46153846153846
632,"['22554', '22551', '22328']",['22326'],1.0,7.246376811594202
633,"['22630', '22556']","['22631', '22629']",0.6,15.0
634,"['22630', '22556', '22629']",['22631'],0.75,12.5
635,"['22555', '22554', '22326']",['22328'],0.75,10.714285714285714
636,"['22631', '22326', '22328']",['22629'],0.8571428571428571,8.746355685131194
637,['23290'],"['23289', '22630', '23291']",0.5454545454545454,45.45454545454545
638,"['23290', '23289']","['22630', '23291']",0.8571428571428571,71.42857142857142
639,"['23290', '22630', '23289']",['23291'],1.0,41.666666666666664
640,"['20725', 'POST', '22326']",['22328'],0.8333333333333334,11.904761904761903
641,"['23175', '22699']","['23174', '23170']",0.7142857142857143,44.642857142857146
642,"['23175', '23170', '22699']",['23174'],1.0,41.666666666666664
643,"['22729', '22728']","['22727', '22726']",0.5454545454545454,10.48951048951049
644,"['22727', '22729', '22728']",['22726'],0.75,11.71875
645,['23289'],"['23290', '23292', '23291']",0.7777777777777778,55.55555555555556
646,"['23289', '23290']","['23292', '23291']",1.0,55.55555555555556
647,"['23289', '23290', '23291']",['23292'],1.0,38.46153846153846
648,"['22556', '22551', '22629']",['22631'],0.625,10.416666666666668
649,"['21080', '21094', 'POST']",['21086'],0.8333333333333334,17.36111111111111
650,"['22555', 'POST', '22551']",['22554'],0.625,8.680555555555555
651,"['22555', '22630']","['POST', '22326']",0.5,5.555555555555555
652,"['22555', '22630', 'POST']",['22326'],0.8333333333333334,6.038647342995169
653,"['22555', 'POST', '22551']",['22629'],0.625,6.377551020408163
654,['23289'],"['22630', '23291', '22629']",0.5555555555555556,55.55555555555556
655,"['23289', '22630']","['23291', '22629']",0.8333333333333334,83.33333333333333
656,"['23289', '22630', '22629']",['23291'],1.0,41.666666666666664
657,"['22556', '22544', '22551']",['22540'],1.0,45.45454545454546
658,['23294'],"['23296', '23293', '23295']",0.8333333333333334,69.44444444444444
659,"['23294', '23293']","['23296', '23295']",1.0,71.42857142857143
660,"['23294', '23293', '23295']",['23296'],1.0,50.0
661,"['22726', '22729', '22728']",['22725'],0.7142857142857143,21.008403361344538
662,"['22555', '22554', 'POST']",['22328'],0.625,8.928571428571427
663,"['22556', '22630']","['POST', '22551']",0.5,13.157894736842106
664,"['22556', '22630', 'POST']",['22551'],0.8333333333333334,9.920634920634921
665,"['22555', '22630']","['22551', '22629']",0.5,20.833333333333332
666,"['22555', '22630', '22551']",['22629'],0.8333333333333334,8.503401360544217
667,"['22555', '22326', '22328']",['22629'],0.6666666666666666,6.802721088435374
668,"['22697', '22699', '22423']",['22698'],0.8571428571428571,28.57142857142857
669,"['22193', '22728']","['22727', '22726']",1.0,19.23076923076923
670,"['22727', '22193', '22728']",['22726'],1.0,15.625
671,['23289'],"['23292', '22630', '22629']",0.5555555555555556,55.55555555555556
672,"['23289', '22630']","['23292', '22629']",0.8333333333333334,69.44444444444444
673,"['23289', '22630', '22629']",['23292'],1.0,38.46153846153846
674,"['22555', 'POST', '22326']",['22554'],0.5555555555555556,7.71604938271605
675,"['22630', '22551', '22629']",['22631'],0.5555555555555556,9.25925925925926
676,"['22467', '22728']","['22727', '22730']",0.7142857142857143,32.46753246753247
677,"['22467', '22727', '22728']",['22730'],1.0,35.714285714285715
678,"['22556', '22555', '22630']",['22551'],1.0,11.904761904761903
679,"['20750', 'POST', '22326']",['22328'],0.8571428571428571,12.244897959183671
680,"['22625', '22193']","['22192', '22624']",1.0,83.33333333333333
681,"['22625', '22193', '22624']",['22192'],1.0,33.333333333333336
682,['23289'],"['23290', '22630', '23292']",0.6666666666666666,47.61904761904761
683,"['23289', '22630']","['23290', '23292']",1.0,55.55555555555556
684,"['23289', '22630', '23290']",['23292'],1.0,38.46153846153846
685,"['22556', '22555', '22554']",['22551'],0.8,9.523809523809524
686,['22193'],"['22727', '22726', '22192']",0.5454545454545454,45.45454545454545
687,"['22727', '22193']","['22192', '22726']",0.75,62.5
688,"['22727', '22726', '22193']",['22192'],0.75,25.0
689,"['22556', '22555', 'POST']",['22551'],0.8571428571428571,10.20408163265306
690,"['20725', '22382']","['22326', '20726']",0.5,13.88888888888889
691,"['20725', '22382', '22326']",['20726'],0.7142857142857143,13.736263736263737
692,"['22555', 'POST', '22328']",['22629'],0.7142857142857143,7.288629737609329
693,"['22630', 'POST', '22326']",['22328'],0.5,7.142857142857142
694,"['22624', '22847']","['22846', 'POST']",0.5555555555555556,39.682539682539684
695,"['POST', '22624', '22847']",['22846'],0.8333333333333334,23.148148148148152
696,['23289'],"['23290', '22630', '22629']",0.5555555555555556,55.55555555555556
697,"['23289', '22630']","['23290', '22629']",0.8333333333333334,69.44444444444444
698,"['23289', '22630', '23290']",['22629'],0.8333333333333334,8.503401360544217
699,"['23290', '23289']","['23291', '22629']",0.7142857142857143,71.42857142857143
700,"['23290', '23289', '22629']",['23291'],1.0,41.666666666666664
701,"['22720', '23165']","['23167', '23166']",1.0,62.5
702,"['22720', '23165', '23166']",['23167'],1.0,50.0
703,"['22555', '22630']","['POST', '22629']",0.6,10.344827586206895
704,"['22555', '22630', 'POST']",['22629'],1.0,10.204081632653061
705,"['22556', '22630']","['22631', '22551']",0.6,33.333333333333336
706,"['22556', '22630', '22551']",['22631'],0.6666666666666666,11.11111111111111
707,"['22630', '22554']","['POST', '22629']",0.5555555555555556,9.578544061302681
708,"['22630', '22554', 'POST']",['22629'],0.7142857142857143,7.288629737609329
709,"['POST', '22551', '22554']",['22326'],0.5,3.623188405797101
710,"['22555', 'POST']","['22326', '22328']",0.5384615384615384,10.355029585798816
711,"['22555', 'POST', '22326']",['22328'],0.7777777777777778,11.11111111111111
712,"['22556', 'POST', '22326']",['22551'],0.8333333333333334,9.920634920634921
713,"['22625', '22624', '22847']",['22846'],0.8333333333333334,23.148148148148152
714,"['23254', '22630']","['23256', '22629']",1.0,55.55555555555556
715,"['23254', '22630', '22629']",['23256'],1.0,18.51851851851852
716,"['21242', '21244']","['20676', '20675']",0.5555555555555556,23.14814814814815
717,"['20676', '21242', '21244']",['20675'],0.8333333333333334,32.05128205128205
718,['23289'],"['23292', '22630', '23291']",0.6666666666666666,55.55555555555555
719,"['23289', '22630']","['23292', '23291']",1.0,55.55555555555556
720,"['23289', '22630', '23291']",['23292'],1.0,38.46153846153846
721,"['22630', '20725']","['22326', '22629']",0.8333333333333334,16.025641025641026
722,"['22630', '20725', '22326']",['22629'],1.0,10.204081632653061
723,"['22630', '22555']","['22326', '22629']",0.5,9.615384615384615
724,"['22630', '22555', '22326']",['22629'],1.0,10.204081632653061
725,['23175'],"['23173', '23174', '23170']",0.5454545454545454,38.96103896103896
726,"['23175', '23170']","['23173', '23174']",0.8571428571428571,61.224489795918366
727,"['23175', '23173', '23170']",['23174'],1.0,41.666666666666664
728,"['20725', '22326', '22328']",['20726'],0.7142857142857143,13.736263736263737
729,"['22630', 'POST']","['22326', '22629']",0.5333333333333333,10.256410256410257
730,"['22630', 'POST', '22326']",['22629'],0.8,8.16326530612245
731,"['20677', '21239']","['21240', '20675']",0.7142857142857143,59.523809523809526
732,"['20677', '21239', '21240']",['20675'],0.8333333333333334,32.05128205128205
733,"['22555', '22630']","['22556', '22629']",0.5,27.77777777777778
734,"['22555', '22630', '22556']",['22629'],0.8333333333333334,8.503401360544217
735,"['22556', '22539']","['22544', '22540']",1.0,50.0
736,"['22556', '22544', '22539']",['22540'],1.0,45.45454545454546
737,"['22630', '22382']","['22631', '22629']",0.7142857142857143,17.857142857142858
738,"['22630', '22382', '22629']",['22631'],0.8333333333333334,13.88888888888889
739,"['20677', '21242']","['20676', '21244']",0.7142857142857143,59.523809523809526
740,"['20677', '21242', '21244']",['20676'],0.8333333333333334,21.92982456140351
741,['23290'],"['23292', '22630', '23291']",0.5454545454545454,45.45454545454545
742,"['23290', '22630']","['23292', '23291']",0.8571428571428571,47.61904761904762
743,"['23290', '22630', '23291']",['23292'],1.0,38.46153846153846
744,"['22625', '22624', '22627']",['22626'],0.7142857142857143,27.472527472527474
745,"['22556', '22554', '22326']",['22551'],0.875,10.416666666666666
746,"['23290', '22630']","['23291', '22629']",0.7142857142857143,71.42857142857143
747,"['23290', '22630', '22629']",['23291'],1.0,41.666666666666664
748,"['22727', '22193']","['22726', '22191']",0.625,62.5
749,"['22727', '22726', '22193']",['22191'],0.625,44.64285714285714
750,"['22555', 'POST', '22326']",['22629'],0.6666666666666666,6.802721088435374
751,"['23290', '22629']","['23292', '23291']",0.8333333333333334,46.296296296296305
752,"['23290', '23292', '22629']",['23291'],1.0,41.666666666666664
753,"['22328', 'POST', '22326', '22629']",['22631'],0.5,8.333333333333334
754,['23289'],"['23292', '23291', '23290', '22629']",0.5555555555555556,55.55555555555556
755,"['23289', '22629']","['23292', '23290', '23291']",1.0,71.42857142857143
756,"['23289', '23292', '22629']","['23290', '23291']",1.0,71.42857142857143
757,"['23289', '23290', '23292', '22629']",['23291'],1.0,41.666666666666664
758,"['22555', '22554', 'POST']","['22326', '22328']",0.625,12.01923076923077
759,"['22555', '22554', 'POST', '22328']",['22326'],1.0,7.246376811594202
760,['23289'],"['23290', '22630', '23291', '22629']",0.5555555555555556,55.55555555555556
761,"['23289', '22630']","['23290', '23291', '22629']",0.8333333333333334,83.33333333333333
762,"['23289', '22630', '22629']","['23290', '23291']",1.0,71.42857142857143
763,"['23289', '22630', '23290', '22629']",['23291'],1.0,41.666666666666664
764,"['22630', '22328', 'POST', '22629']",['22326'],1.0,7.246376811594202
765,"['22554', '22551', '22328']","['22556', '22326']",0.8333333333333334,37.87878787878788
766,"['22556', '22554', '22551', '22328']",['22326'],1.0,7.246376811594202
767,"['22555', '22630']","['POST', '22326', '22629']",0.5,14.705882352941176
768,"['22555', '22630', 'POST']","['22326', '22629']",0.8333333333333334,16.025641025641026
769,"['22555', '22630', 'POST', '22629']",['22326'],0.8333333333333334,6.038647342995169
770,['23289'],"['23292', '22630', '23291', '22629']",0.5555555555555556,55.55555555555556
771,"['23289', '22630']","['23292', '23291', '22629']",0.8333333333333334,83.33333333333333
772,"['23289', '22630', '22629']","['23292', '23291']",1.0,55.55555555555556
773,"['23289', '22630', '23292', '22629']",['23291'],1.0,41.666666666666664
774,"['23292', '22630', '22629']","['23290', '23291']",1.0,71.42857142857143
775,"['23292', '22630', '23290', '22629']",['23291'],1.0,41.666666666666664
776,"['22630', '20726', 'POST', '22629']",['22326'],0.8571428571428571,6.211180124223602
777,"['22555', 'POST', '22629']","['22326', '22328']",0.625,12.01923076923077
778,"['22555', '22328', 'POST', '22629']",['22326'],1.0,7.246376811594202
779,"['22630', '22555']","['22556', '22551', '22629']",0.5,31.25
780,"['22630', '22555', '22551']","['22556', '22629']",0.8333333333333334,46.296296296296305
781,"['22630', '22555', '22551', '22629']",['22556'],1.0,17.241379310344826
782,['23289'],"['23292', '22630', '23290', '23291']",0.6666666666666666,55.55555555555555
783,"['23289', '22630']","['23292', '23290', '23291']",1.0,71.42857142857143
784,"['23289', '22630', '23292']","['23290', '23291']",1.0,71.42857142857143
785,"['23289', '22630', '23290', '23292']",['23291'],1.0,41.666666666666664
786,"['22630', '22551', '22629']","['22556', '22631']",0.5555555555555556,30.8641975308642
787,"['22630', '22556', '22551', '22629']",['22631'],0.7142857142857143,11.904761904761905
788,['23289'],"['23292', '22630', '23290', '22629']",0.5555555555555556,55.55555555555556
789,"['23289', '22630']","['23292', '23290', '22629']",0.8333333333333334,83.33333333333333
790,"['23289', '22630', '22629']","['23292', '23290']",1.0,55.55555555555556
791,"['23289', '22630', '23292', '22629']",['23290'],1.0,45.45454545454546
792,['23289'],"['22630', '22629', '23292', '23290', '23291']",0.5555555555555556,55.55555555555556
793,"['23289', '22630']","['23292', '23291', '23290', '22629']",0.8333333333333334,83.33333333333333
794,"['23289', '22630', '22629']","['23292', '23290', '23291']",1.0,71.42857142857143
795,"['23289', '22630', '23292', '22629']","['23290', '23291']",1.0,71.42857142857143
796,"['23289', '22630', '22629', '23292', '23290']",['23291'],1.0,41.666666666666664
